evaluation,generation,energy,power,cost,best_cost
38,3,96.173591793281489,37.164958760077667,488304.65239447029,486541.85434581421
39,3,83.797709033822926,27.710625666677526,487128.44463438826,486541.85434581421
40,3,71.506315296286232,27.897794738692077,486624.47689957963,486541.85434581421
41,3,84.207132476025464,23.940480633768853,486918.64098625979,486541.85434581421
42,3,85.880626004046192,23.54754048847726,486974.50608759373,486541.85434581421
43,3,84.479477774248238,28.435681563215706,487206.35152828146,486541.85434581421
44,3,96.518525776580333,25.071833570317253,487545.70619378472,486541.85434581421
45,3,73.522498494817,21.619833645409191,486302.50809982588,486302.50809982588
46,4,66.580251380680366,26.268800714422582,486641.84546615649,486302.50809982588
47,4,69.853974032042558,21.072683921490309,486104.37277177715,486104.37277177715
48,4,70.573672775579524,25.721650990503704,486432.22956129693,486104.37277177715
49,4,71.686232991481035,27.077921705978799,486571.79805584787,486104.37277177715
50,4,73.522498494817,25.721650990503704,486541.85434581421,486104.37277177715
51,4,73.522498494817,25.721650990503704,486541.85434581421,486104.37277177715
52,4,73.522498494817,26.377846348568873,486589.36978086294,486104.37277177715
53,4,79.819499787317227,20.173249901885725,486776.64655696217,486104.37277177715
54,4,85.073824716808161,21.808586774016227,486843.97261622141,486104.37277177715
55,4,72.06083084115555,20.578399897197791,486218.70635293995,486104.37277177715
56,4,71.506315296286232,29.033123751224124,486706.68664289935,486104.37277177715
57,5,73.522498494817,19.749971582008218,486697.06763787242,486104.37277177715
58,5,74.859627972820491,23.755697956356713,486478.75851286575,486104.37277177715
59,5,73.56414641006856,25.754850153157918,486545.80660599365,486104.37277177715
60,5,65.334148124737311,25.610475136713731,487068.72212851298,486104.37277177715
61,5,61.384714813842294,17.787793298642281,488029.07326635986,486104.37277177715
62,5,73.522498494817,24.017002252765529,486431.2931019438,486104.37277177715
63,5,73.370259931760401,27.016964609862409,486629.98907320999,486104.37277177715
64,5,78.00448696770691,25.721650990503704,486734.28520447854,486104.37277177715
65,5,70.594524254754461,26.377846348568873,486480.52016555844,486104.37277177715
66,5,74.624224911683058,25.721650990503704,486582.81184298696,486104.37277177715
67,5,73.355142410651212,21.944434102742367,486312.24902578461,486104.37277177715
68,6,73.426532611328028,23.287456375780287,486387.68500354158,486104.37277177715
69,6,70.732138053495007,23.633734320520421,486286.9335321546,486104.37277177715
70,6,65.788884804817627,12.372191528057051,494216.69411452784,486104.37277177715
71,6,73.743353506373211,21.534148083939449,486308.06336866651,486104.37277177715
72,6,69.255941514852893,19.691635740009346,486529.77038224204,486104.37277177715
73,6,74.638188793265357,25.509045437743261,486567.93608591805,486104.37277177715
74,6,70.594524254754461,25.328131872837009,486404.50981379574,486104.37277177715
75,6,73.355142410651212,21.944434102742367,486312.24902578461,486104.37277177715
76,6,74.860201140500038,21.977099273651753,486383.23180032754,486104.37277177715
77,6,65.351849976457643,22.68138215058374,486849.88374150184,486104.37277177715
78,6,84.12193132056295,27.379534950922785,487122.10219437408,486104.37277177715
79,7,68.761463440938456,21.97549265726175,486102.62310053461,486102.62310053461
80,7,75.35467921441446,16.298349147643368,489253.60615265486,486102.62310053461
81,7,80.847471478182612,22.616344857793582,486692.9697458811,486102.62310053461
82,7,73.413642299516525,23.287456375780287,486387.09209052293,486102.62310053461
83,7,70.601383193407671,25.256022207315986,486399.54330287263,486102.62310053461
84,7,70.725279114841797,23.705843986041444,486291.90004307253,486102.62310053461
85,7,70.658064725315441,23.633734320520421,486284.17980121204,486102.62310053461
86,7,76.573177939441734,21.977099273651753,486462.02324257529,486102.62310053461
87,7,72.658059149538474,25.518997054352159,486495.04389845766,486102.62310053461
88,7,69.834786734285814,20.881818739975156,486093.23621511506,486093.23621511506
89,7,74.860201140500038,21.977099273651753,486383.23180032754,486093.23621511506
