evaluation,generation,energy,power,cost,best_cost
63,5,64.15819576863278,22.239609576192809,487272.46724562976,486175.69314269803
64,5,66.682712271406913,22.721027283199721,486345.92981962988,486175.69314269803
65,5,67.265152496920706,19.12863645319149,486717.60361614445,486175.69314269803
66,5,70.160113686649623,23.527666925415733,486257.98770851578,486175.69314269803
67,5,70.12510243458496,20.412008080198198,486212.24534968653,486175.69314269803
68,6,65.251940511843088,27.489779648800027,487236.11016412533,486175.69314269803
69,6,70.160113686649623,23.811125385915069,486278.51307783357,486175.69314269803
70,6,63.942100386283308,20.979352290538117,487263.50574700045,486175.69314269803
71,6,76.233514191370347,24.456857634123896,486579.62183620816,486175.69314269803
72,6,63.434270490863639,21.24882440705619,487476.41230117454,486175.69314269803
73,6,71.613841661211296,22.721027283199721,486273.87630778184,486175.69314269803
74,6,70.285732773852601,22.721027283199721,486212.78755586932,486175.69314269803
75,6,66.808434188796042,22.087479472468232,486252.17634895945,486175.69314269803
76,6,70.12510243458496,24.570963611135653,486332.23177560279,486175.69314269803
77,6,71.608060453506283,21.238281919922311,486193.95167831698,486175.69314269803
78,6,71.608060453506283,21.24882440705619,486194.51806076628,486175.69314269803
79,7,72.366677683070307,20.990093630235094,486215.51202178455,486175.69314269803
80,7,63.183483156719269,21.227540580225337,487570.37702900759,486175.69314269803
81,7,64.252058947739272,22.415670118567636,487249.47050229082,486175.69314269803
82,7,71.526681916653686,20.39972969037429,486282.80698613846,486175.69314269803
83,7,71.608060453506283,18.968448622385697,486996.86087035167,486175.69314269803
84,7,78.760757430004546,16.640215892342638,489032.89888840803,486175.69314269803
85,7,66.808434188796042,23.925249476654397,486385.25019685476,486175.69314269803
86,7,68.966825168056502,21.423976539095744,486082.43954120117,486082.43954120117
87,7,71.608060453506283,21.009852430794453,486181.67957857781,486082.43954120117
88,7,66.808434188796042,21.204298894191275,486194.43306595861,486082.43954120117
89,7,70.157416504338912,19.038615557697984,486895.31371819472,486082.43954120117
